lemma,POS,freq,ipm
эпос,n,751,"6,474137931"
яктырткыч,n,751,"6,474137931"
җеназа,n,751,"6,474137931"
карлыган,n,750,"6,465517241"
синхрон,adj,750,"6,465517241"
этил,n,750,"6,465517241"
союздаш,n,749,"6,456896552"
тиш,v,749,"6,456896552"
шыр,n,749,"6,456896552"
интернациональ,adj,747,"6,439655172"
көпшә,n,747,"6,439655172"
төшенкелек,n,747,"6,439655172"
хозурлан,v,747,"6,439655172"
мускул,n,746,"6,431034483"
эпидемиология,n,746,"6,431034483"
земфира,n,745,"6,422413793"
халат,n,745,"6,422413793"
хасият,n,745,"6,422413793"
хафа,n,745,"6,422413793"
өлешләп,adv,745,"6,422413793"
барышлый,adj,744,"6,413793103"
иңбаш,n,744,"6,413793103"
пейзаж,n,744,"6,413793103"
шок,n,744,"6,413793103"
дамба,n,743,"6,405172414"
дорфа,adj,743,"6,405172414"
канатланып,adv,743,"6,405172414"
обком,n,743,"6,405172414"
пианино,n,742,"6,396551724"
гиз,v,741,"6,387931034"
йомшар,v,741,"6,387931034"
электрик,adj,741,"6,387931034"
индус,n,740,"6,379310345"
кайгыртучан,adj,740,"6,379310345"
альянс,n,739,"6,370689655"
динамик,adj,739,"6,370689655"
пәһлеван,n,739,"6,370689655"
җәбраил,n,739,"6,370689655"
иза,n,738,"6,362068966"
тәвәккәллек,n,738,"6,362068966"
мазар,n,737,"6,353448276"
металлургия,n,737,"6,353448276"
уф,ij,737,"6,353448276"
дунай,n,736,"6,344827586"
капчыкла,v,736,"6,344827586"
прописка,n,736,"6,344827586"
форпост,n,736,"6,344827586"
урталык,n,735,"6,336206897"
санкция,n,734,"6,327586207"
шешен,v,734,"6,327586207"
иялән,v,733,"6,318965517"
кыенлаш,v,733,"6,318965517"
шаулат,v,733,"6,318965517"
зәйтүн,n,732,"6,310344828"
кадакла,v,732,"6,310344828"
фердинанд,n,732,"6,310344828"
бизәклә,v,730,"6,293103448"
коңгырт,adj,730,"6,293103448"
орыш,n,730,"6,293103448"
чех,n,730,"6,293103448"
кысыл,v,729,"6,284482759"
тамгала,v,729,"6,284482759"
ген,n,728,"6,275862069"
курсант,n,728,"6,275862069"
аңкы,v,727,"6,267241379"
поль,n,727,"6,267241379"
шыпырт,adv,727,"6,267241379"
әллә кая,adv,727,"6,267241379"
аккредитация,n,726,"6,25862069"
кыланыш,n,725,"6,25"
эволюция,n,725,"6,25"
карандаш,n,724,"6,24137931"
мужик,n,724,"6,24137931"
сызлан,v,724,"6,24137931"
гипс,n,723,"6,232758621"
инженерлык,adj,723,"6,232758621"
культ,n,723,"6,232758621"
цемент,n,723,"6,232758621"
бишмәт,n,722,"6,224137931"
коалиция,n,722,"6,224137931"
тыгызла,v,722,"6,224137931"
хәйриячелек,n,722,"6,224137931"
ышык,n,722,"6,224137931"
эпидемиологик,adj,722,"6,224137931"
җитлек,v,722,"6,224137931"
сафа,n,721,"6,215517241"
сызлау,n,721,"6,215517241"
сыкра,v,721,"6,215517241"
черки,n,721,"6,215517241"
коттедж,n,720,"6,206896552"
аермачык,adv,719,"6,198275862"
резин,n,718,"6,189655172"
машинист,n,717,"6,181034483"
яланаяк,adj,717,"6,181034483"
җидегән,n,717,"6,181034483"
богау,n,716,"6,172413793"
дуңгызчылык,n,714,"6,155172414"
шинель,n,714,"6,155172414"
күпләгән,det,713,"6,146551724"
пөхтәлек,n,713,"6,146551724"
чая,adj,713,"6,146551724"
банкрот,n,712,"6,137931034"
бриллиант,n,712,"6,137931034"
сүлпән,adj,712,"6,137931034"
чукы,v,712,"6,137931034"
итагать,n,711,"6,129310345"
мәрҗән,n,711,"6,129310345"
взвод,n,710,"6,120689655"
зиндан,n,710,"6,120689655"
киер,v,710,"6,120689655"
язмача,adv,710,"6,120689655"
мошенник,n,709,"6,112068966"
сөяркә,n,709,"6,112068966"
чебеш,n,709,"6,112068966"
көндәлек,n,708,"6,103448276"
мөгаллимлек,n,708,"6,103448276"
павильон,n,708,"6,103448276"
чөмер,v,707,"6,094827586"
авырттыр,v,706,"6,086206897"
кыяр,n,706,"6,086206897"
янчык,n,706,"6,086206897"
дәдәй,n,705,"6,077586207"
супер,adj,705,"6,077586207"
чувашстан,n,705,"6,077586207"
кул бир,v,704,"6,068965517"
статистик,adj,704,"6,068965517"
өзеклек,n,704,"6,068965517"
шахматчы,n,703,"6,060344828"
җәбер,n,703,"6,060344828"
рухлан,v,702,"6,051724138"
сердәш,n,702,"6,051724138"
тат,n,702,"6,051724138"
зәкят,n,701,"6,043103448"
конфессияара,adj,701,"6,043103448"
кәрван,n,701,"6,043103448"
сутый,n,701,"6,043103448"
хәт,n,701,"6,043103448"
күгәр,v,700,"6,034482759"
абонент,n,699,"6,025862069"
уйлаш,v,699,"6,025862069"
бәхилләш,v,698,"6,017241379"
дусларча,adv,698,"6,017241379"
күтәрт,v,698,"6,017241379"
миллионер,n,698,"6,017241379"
табут,n,698,"6,017241379"
чыбыркы,n,698,"6,017241379"
элгәре,adv,698,"6,017241379"
аппаратура,n,697,"6,00862069"
ватанпәрвәрлек,n,697,"6,00862069"
катнашма,n,697,"6,00862069"
җәлеп,n,697,"6,00862069"
өметсезлек,n,697,"6,00862069"
утильләштер,v,696,6
файл,n,696,6
ассортимент,n,695,"5,99137931"
вакыф,n,695,"5,99137931"
староста,n,695,"5,99137931"
ымла,v,695,"5,99137931"
ясак,n,695,"5,99137931"
абын,v,694,"5,982758621"
нәзек,adj,694,"5,982758621"
профиль,n,694,"5,982758621"
юләр,n,694,"5,982758621"
биниһая,adv,693,"5,974137931"
иртәге,adj,693,"5,974137931"
күз ташла,v,693,"5,974137931"
рухландыр,v,693,"5,974137931"
таз,n,693,"5,974137931"
ду,ideo,692,"5,965517241"
инсан,n,692,"5,965517241"
криминаль,adj,692,"5,965517241"
русь,n,692,"5,965517241"
болан,n,691,"5,956896552"
ышкы,v,691,"5,956896552"
яраш,v,691,"5,956896552"
мәргән,n,690,"5,948275862"
талпан,n,690,"5,948275862"
чуен,n,690,"5,948275862"
кыста,v,689,"5,939655172"
халыкчанлык,n,689,"5,939655172"
кайгыртучанлык,n,688,"5,931034483"
шомар,v,688,"5,931034483"
әмирлек,n,688,"5,931034483"
председатель,n,687,"5,922413793"
туклыклы,adj,687,"5,922413793"
чү,ij,687,"5,922413793"
аныкла,v,686,"5,913793103"
оек,n,686,"5,913793103"
режиссура,n,686,"5,913793103"
тартык,adj,685,"5,905172414"
шаярту,n,685,"5,905172414"
башбаштаклык,n,684,"5,896551724"
йөзлек,n,683,"5,887931034"
лиза,n,683,"5,887931034"
уран,n,683,"5,887931034"
кантон,n,682,"5,879310345"
йол,v,681,"5,870689655"
караңгылан,v,681,"5,870689655"
насос,n,681,"5,870689655"
вәхшилек,n,680,"5,862068966"
лозунг,n,680,"5,862068966"
характеристика,n,680,"5,862068966"
кемлек,n,679,"5,853448276"
сыеклык,n,679,"5,853448276"
элеватор,n,679,"5,853448276"
волость,n,678,"5,844827586"
хәрәм,adj,678,"5,844827586"
чык,n,678,"5,844827586"
каплат,v,677,"5,836206897"
колын,n,677,"5,836206897"
сызым,n,677,"5,836206897"
гадилек,n,675,"5,818965517"
ильич,n,675,"5,818965517"
лингвистик,adj,675,"5,818965517"
хәмид,adj,675,"5,818965517"
тәмләткеч,n,674,"5,810344828"
уңайсызлан,v,674,"5,810344828"
берьяклы,adj,673,"5,801724138"
бәгъзе,prn,673,"5,801724138"
гомумкешелек,adj,673,"5,801724138"
плазма,n,673,"5,801724138"
чыңла,v,673,"5,801724138"
геолог,n,672,"5,793103448"
суфи,adj,672,"5,793103448"
соклангыч,adj,671,"5,784482759"
автоинспекция,n,670,"5,775862069"
волейболчы,n,670,"5,775862069"
миллиардер,n,670,"5,775862069"
гарәпчә,n,669,"5,767241379"
популярлаш,v,669,"5,767241379"
берөзлексез,adv,668,"5,75862069"
ритм,n,668,"5,75862069"
соңла,v,668,"5,75862069"
тур,v,668,"5,75862069"
эшчән,n,668,"5,75862069"
балан,n,667,"5,75"
берәр,det,667,"5,75"
кайнана,n,667,"5,75"
савымчы,n,667,"5,75"
яла,v,667,"5,75"
медпункт,n,666,"5,74137931"
миф,n,666,"5,74137931"
җавапла,v,665,"5,732758621"
катлаулан,v,664,"5,724137931"
логика,n,664,"5,724137931"
палатка,n,664,"5,724137931"
фонетик,adj,664,"5,724137931"
хафалан,v,664,"5,724137931"
председател,n,663,"5,715517241"
резонанс,n,663,"5,715517241"
тренировка,n,663,"5,715517241"
тәравих,n,663,"5,715517241"
мәдәниятле,adj,662,"5,706896552"
поход,n,662,"5,706896552"
бройлер,n,660,"5,689655172"
фидакарьлек,n,660,"5,689655172"
суфичылык,n,659,"5,681034483"
ясалыш,n,659,"5,681034483"
акушер,n,658,"5,672413793"
урталай,adj,658,"5,672413793"
душ,n,657,"5,663793103"
импорт,n,657,"5,663793103"
маймыл,adj,657,"5,663793103"
масай,v,657,"5,663793103"
морфологик,adj,657,"5,663793103"
ялтырат,v,657,"5,663793103"
киоск,n,656,"5,655172414"
шефлык,n,656,"5,655172414"
атланмай,n,655,"5,646551724"
подразделение,n,655,"5,646551724"
җитезлек,n,654,"5,637931034"
үлек,adj,654,"5,637931034"
пылау,n,653,"5,629310345"
һиҗри,adj,653,"5,629310345"
гарнизон,n,652,"5,620689655"
кислород,n,652,"5,620689655"
хәлдән тай,v,652,"5,620689655"
аноним,n,651,"5,612068966"
кешнә,v,651,"5,612068966"
сөңге,n,651,"5,612068966"
чалгы,n,651,"5,612068966"
чина,v,651,"5,612068966"
морҗа,n,650,"5,603448276"
илһамлан,v,649,"5,594827586"
чәкчәк,n,649,"5,594827586"
бәян,n,648,"5,586206897"
оптимизм,n,648,"5,586206897"
уңышсызлык,n,648,"5,586206897"
алга җибәр,v,647,"5,577586207"
алиһә,n,647,"5,577586207"
фармацевтика,n,647,"5,577586207"
философия,n,647,"5,577586207"
героин,n,646,"5,568965517"
легаль,adj,646,"5,568965517"
семья,n,646,"5,568965517"
түбәнәй,v,646,"5,568965517"
аерата,adv,645,"5,560344828"
чиктән тыш,adj,645,"5,560344828"
ятьмә,n,645,"5,560344828"
вахта,n,644,"5,551724138"
кастинг,n,644,"5,551724138"
нәбирә,n,643,"5,543103448"
тәвәккәллә,v,643,"5,543103448"
чүгәлә,v,643,"5,543103448"
калык,v,642,"5,534482759"
сигезьеллык,adj,642,"5,534482759"
төп фикер,n,642,"5,534482759"
буй-сын,n,641,"5,525862069"
вәссәлам,ij,641,"5,525862069"
инкубатор,n,641,"5,525862069"
инкяр,n,641,"5,525862069"
талгын,adj,641,"5,525862069"
аптырат,v,640,"5,517241379"
түземлелек,n,640,"5,517241379"
тәмам бул,v,640,"5,517241379"
атлет,n,639,"5,50862069"
милләтчелек,n,639,"5,50862069"
бәйнә-бәйнә,adv,638,"5,5"
комачаулык,n,638,"5,5"
какшат,v,637,"5,49137931"
мәҗмуга,n,637,"5,49137931"
автошәһәр,n,636,"5,482758621"
йөгерек,adj,636,"5,482758621"
моабит,n,636,"5,482758621"
эмблема,n,636,"5,482758621"
континенталь,adj,635,"5,474137931"
оныкчык,n,635,"5,474137931"
шампан,n,635,"5,474137931"
бильярд,n,634,"5,465517241"
көлтә,n,634,"5,465517241"
экономика,n,633,"5,456896552"
виноград,n,632,"5,448275862"
без,n,631,"5,439655172"
палас,n,630,"5,431034483"
эксперименталь,adj,630,"5,431034483"
бисмилла,ij,629,"5,422413793"
искелек,n,629,"5,422413793"
солых,n,628,"5,413793103"
сәнәк,n,628,"5,413793103"
торф,n,628,"5,413793103"
туз,n,628,"5,413793103"
айлы,adj,626,"5,396551724"
педиатр,n,626,"5,396551724"
сочинение,n,626,"5,396551724"
буталчык,n,625,"5,387931034"
вальс,n,625,"5,387931034"
колбаса,n,625,"5,387931034"
күңеллелек,n,625,"5,387931034"
минус,n,625,"5,387931034"
сылта,v,625,"5,387931034"
терминология,n,625,"5,387931034"
көянтә,n,624,"5,379310345"
пародия,n,624,"5,379310345"
полиграфия,n,622,"5,362068966"
казначылык,n,621,"5,353448276"
кондуктор,n,621,"5,353448276"
мелла,n,621,"5,353448276"
филолог,n,621,"5,353448276"
экономик,adj,621,"5,353448276"
әфлисун,n,621,"5,353448276"
баштанаяк,adv,620,"5,344827586"
эчер,v,620,"5,344827586"
манзара,n,619,"5,336206897"
рамазан,n,619,"5,336206897"
тырма,n,619,"5,336206897"
чучка,n,618,"5,327586207"
алдакчы,n,617,"5,318965517"
бизгәк,n,617,"5,318965517"
кабель,n,617,"5,318965517"
компетенция,n,617,"5,318965517"
кызгылт,adj,616,"5,310344828"
телетапшыру,n,616,"5,310344828"
чәчрә,v,616,"5,310344828"
эхо,n,616,"5,310344828"
өермә,n,616,"5,310344828"
креатив,adj,615,"5,301724138"
озынча,adj,615,"5,301724138"
ручка,n,615,"5,301724138"
бөрелән,v,614,"5,293103448"
зәңгәрсу,adj,614,"5,293103448"
күрә,post,614,"5,293103448"
җәдит,n,614,"5,293103448"
ба,ij,613,"5,284482759"
гаскәри,n,613,"5,284482759"
граната,n,613,"5,284482759"
миллилек,n,613,"5,284482759"
шул хәтле,adv,613,"5,284482759"
үтенү,n,613,"5,284482759"
алмагач,n,612,"5,275862069"
дивана,adj,612,"5,275862069"
интенсив,adj,612,"5,275862069"
талон,n,612,"5,275862069"
футболка,n,612,"5,275862069"
гакыл,n,611,"5,267241379"
шаркылда,v,611,"5,267241379"
шугалак,n,611,"5,267241379"
энциклопедик,adj,611,"5,267241379"
керпе,n,610,"5,25862069"
тарай,v,610,"5,25862069"
маҗаралы,n,609,"5,25"
сусаклагыч,n,609,"5,25"
буй җит,v,608,"5,24137931"
килеш,n,608,"5,24137931"
лотерея,n,608,"5,24137931"
сирәгәй,v,608,"5,24137931"
аномаль,adj,607,"5,232758621"
корольлек,n,607,"5,232758621"
тирәнәй,v,607,"5,232758621"
ярык,adj,607,"5,232758621"
дружина,n,606,"5,224137931"
код,n,606,"5,224137931"
прокат,n,606,"5,224137931"
һуманитар,adj,606,"5,224137931"
видеокүзәтү,n,605,"5,215517241"
диабет,n,605,"5,215517241"
сүзче,n,605,"5,215517241"
бухгалтерия,n,604,"5,206896552"
килбәт,n,604,"5,206896552"
тору урыны,n,603,"5,198275862"
тәртә,n,603,"5,198275862"
восстание,n,602,"5,189655172"
хаста,adj,602,"5,189655172"
буйдак,adj,601,"5,181034483"
даула,v,601,"5,181034483"
кытыкла,v,601,"5,181034483"
майонез,n,601,"5,181034483"
хәрабә,n,601,"5,181034483"
экстремист,n,601,"5,181034483"
әрсез,adj,601,"5,181034483"
рас,n,600,"5,172413793"
теннисчы,n,600,"5,172413793"
яңабаштан,adv,600,"5,172413793"
мәшәкатьлән,v,599,"5,163793103"
яссы,adj,599,"5,163793103"
үҗәт,adj,599,"5,163793103"
гомумшәһәр,n,597,"5,146551724"
сигнализация,n,597,"5,146551724"
саклагыч,n,596,"5,137931034"
купе,n,595,"5,129310345"
симфония,n,595,"5,129310345"
төрекмән,n,595,"5,129310345"
синтаксик,adj,594,"5,120689655"
тайпылыш,n,594,"5,120689655"
фахишә,n,594,"5,120689655"
чеби,n,594,"5,120689655"
каллиграфия,n,593,"5,112068966"
рәхимле,adj,593,"5,112068966"
төгәл бел,v,593,"5,112068966"
җыер,v,593,"5,112068966"
бизнесмен,n,592,"5,103448276"
илтифат,n,592,"5,103448276"
көрт,n,592,"5,103448276"
үтереш,n,592,"5,103448276"
әнә теге,det,592,"5,103448276"
мәҗүси,adj,591,"5,094827586"
строфа,n,591,"5,094827586"
